,date,time,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,gls,sh,sot,sot%,g/sh,g/sot,dist,fk,pk,pkatt,npxg,npxg/sh,g-xg,np:g-xg,sota,saves,save%,cs,psxg,psxg+/-,pka,pksv,pkm,cmp,att,cmp%,att (gk),thr,launch%,avglen,att,launch%,avglen,opp,stp,stp%,#opa,avgdist,season,team
3,2023-09-02,12:30,Matchweek 4,Sat,Away,D,2.0,2.0,Sheffield Utd,2.5,1.2,54.0,31124.0,James Tarkowski,4-4-1-1,Andy Madley,Match Report,,2,16,6,37.5,0.13,0.33,14.8,2,0,0,2.5,0.21,-0.5,-0.5,7,6,71.4,0,1.9,0.9,0,0,0,7,22,31.8,34,7,58.8,42.7,2,100.0,66.0,11,2,18.2,4,21.9,2023-2024,Everton
4,2023-09-17,16:30,Matchweek 5,Sun,Home,L,0.0,1.0,Arsenal,0.3,1.0,26.0,39217.0,James Tarkowski,4-5-1,Simon Hooper,Match Report,,0,8,1,12.5,0.0,0.0,21.6,0,0,0,0.3,0.04,-0.3,-0.3,4,3,75.0,0,0.8,-0.2,0,0,0,9,32,28.1,36,3,72.2,48.5,9,66.7,55.6,14,0,0.0,0,4.0,2023-2024,Everton
5,2023-09-23,17:30,Matchweek 6,Sat,Away,W,3.0,1.0,Brentford,1.9,1.0,43.0,16981.0,James Tarkowski,4-4-1-1,Michael Oliver,Match Report,,3,18,6,33.3,0.17,0.5,17.8,0,0,0,1.9,0.11,1.1,1.1,2,1,50.0,0,0.9,-0.1,0,0,0,7,20,35.0,31,5,51.6,39.7,4,100.0,63.3,9,1,11.1,0,11.3,2023-2024,Everton
6,2023-09-30,15:00,Matchweek 7,Sat,Home,L,1.0,2.0,Luton Town,2.9,0.9,67.0,39289.0,James Tarkowski,4-4-1-1,Anthony Taylor,Match Report,,1,23,4,17.4,0.04,0.25,14.4,0,0,0,2.9,0.16,-1.9,-1.9,2,0,0.0,0,1.4,-0.6,0,0,0,3,18,16.7,39,2,28.2,33.8,8,87.5,59.6,10,1,10.0,2,21.7,2023-2024,Everton
7,2023-10-07,15:00,Matchweek 8,Sat,Home,W,3.0,0.0,Bournemouth,2.4,0.7,48.0,38815.0,James Tarkowski,4-4-1-1,David Coote,Match Report,,3,25,8,32.0,0.12,0.38,15.8,0,0,0,2.4,0.1,0.6,0.6,3,3,100.0,1,0.4,0.4,0,0,0,17,26,65.4,34,7,55.9,43.3,8,87.5,64.5,15,1,6.7,4,20.6,2023-2024,Everton
8,2023-10-21,12:30,Matchweek 9,Sat,Away,L,0.0,2.0,Liverpool,0.1,2.2,23.0,50201.0,James Tarkowski,4-4-1-1,Craig Pawson,Match Report,,0,6,1,16.7,0.0,0.0,35.2,0,0,0,0.1,0.02,-0.1,-0.1,6,4,83.3,0,1.8,-0.2,1,0,0,8,31,25.8,25,6,68.0,50.3,14,100.0,67.1,20,2,10.0,2,12.4,2023-2024,Everton
9,2023-10-29,13:00,Matchweek 10,Sun,Away,W,1.0,0.0,West Ham,0.8,0.7,36.0,62469.0,James Tarkowski,4-4-1-1,Stuart Attwell,Match Report,,1,10,4,40.0,0.1,0.25,17.4,0,0,0,0.8,0.08,0.2,0.2,2,2,100.0,1,0.3,0.3,0,0,0,8,19,42.1,30,4,50.0,40.0,8,50.0,47.1,16,0,0.0,0,9.0,2023-2024,Everton
10,2023-11-04,15:00,Matchweek 11,Sat,Home,D,1.0,1.0,Brighton,0.7,0.5,21.0,38683.0,James Tarkowski,4-4-1-1,Tim Robinson,Match Report,,1,10,4,40.0,0.1,0.25,14.4,1,0,0,0.7,0.07,0.3,0.3,2,2,50.0,0,0.3,0.3,0,0,0,16,31,51.6,30,3,80.0,49.4,8,87.5,60.8,9,2,22.2,0,6.7,2023-2024,Everton
11,2023-11-11,15:00,Matchweek 12,Sat,Away,W,3.0,2.0,Crystal Palace,1.5,2.2,33.0,25103.0,James Tarkowski,4-4-1-1,Samuel Barrott,Match Report,,3,8,4,50.0,0.38,0.75,14.5,0,0,0,1.5,0.19,1.5,1.5,4,2,75.0,0,2.1,0.1,1,0,0,5,22,22.7,31,3,54.8,40.8,8,62.5,50.6,21,0,0.0,0,8.5,2023-2024,Everton
12,2023-11-26,16:30,Matchweek 13,Sun,Home,L,0.0,3.0,Manchester Utd,2.4,2.2,51.0,39257.0,James Tarkowski,4-4-1-1,John Brooks,Match Report,,0,24,6,25.0,0.0,0.0,16.9,0,0,0,2.4,0.11,-2.4,-2.4,4,1,50.0,0,2.4,-0.6,1,0,0,9,21,42.9,39,5,51.3,38.6,5,20.0,22.6,10,0,0.0,0,,2023-2024,Everton
13,2023-12-02,17:30,Matchweek 14,Sat,Away,W,1.0,0.0,Nott'ham Forest,0.7,0.7,39.0,29404.0,James Tarkowski,4-4-1-1,Paul Tierney,Match Report,,1,12,2,16.7,0.08,0.5,20.8,1,0,0,0.7,0.06,0.3,0.3,2,2,100.0,1,0.5,0.5,0,0,0,8,18,44.4,23,1,65.2,42.7,8,37.5,35.1,22,0,0.0,0,,2023-2024,Everton
14,2023-12-07,19:30,Matchweek 15,Thu,Home,W,3.0,0.0,Newcastle Utd,3.3,1.5,38.0,38198.0,Séamus Coleman,4-4-1-1,Tim Robinson,Match Report,,3,21,6,28.6,0.14,0.5,13.3,0,0,0,3.3,0.16,-0.3,-0.3,3,3,100.0,1,0.6,0.6,0,0,0,16,33,48.5,37,4,70.3,47.5,9,77.8,59.7,11,1,9.1,2,17.0,2023-2024,Everton
15,2023-12-10,14:00,Matchweek 16,Sun,Home,W,2.0,0.0,Chelsea,1.2,0.9,29.0,39280.0,James Tarkowski,4-4-1-1,Michael Oliver,Match Report,,2,9,5,55.6,0.22,0.4,16.4,0,0,0,1.2,0.15,0.8,0.8,4,4,100.0,1,0.8,0.8,0,0,0,10,28,35.7,31,0,74.2,47.5,8,62.5,50.5,13,1,7.7,2,22.0,2023-2024,Everton
16,2023-12-16,17:30,Matchweek 17,Sat,Away,W,2.0,0.0,Burnley,1.4,0.7,39.0,21413.0,James Tarkowski,5-4-1,Anthony Taylor,Match Report,,2,9,6,66.7,0.22,0.33,11.8,1,0,0,1.4,0.17,0.6,0.6,2,2,100.0,1,0.2,0.2,0,0,0,14,27,51.9,31,3,80.6,46.2,7,28.6,34.0,17,0,0.0,0,,2023-2024,Everton
17,2023-12-23,15:00,Matchweek 18,Sat,Away,L,1.0,2.0,Tottenham,1.8,1.5,39.0,61808.0,James Tarkowski,4-2-3-1,Stuart Attwell,Match Report,,1,18,8,44.4,0.06,0.13,15.8,0,0,0,1.8,0.1,-0.8,-0.8,6,4,66.7,0,1.4,-0.6,0,0,0,12,20,60.0,32,2,50.0,35.6,7,57.1,45.4,7,1,14.3,2,24.0,2023-2024,Everton
18,2023-12-27,20:15,Matchweek 19,Wed,Home,L,1.0,3.0,Manchester City,1.0,2.4,28.0,39327.0,James Tarkowski,4-2-3-1,John Brooks,Match Report,,1,7,2,28.6,0.14,0.5,12.5,0,0,0,1.0,0.14,0.0,0.0,9,6,77.8,0,2.1,-0.9,1,0,0,11,23,47.8,31,0,67.7,46.7,6,33.3,31.7,17,0,0.0,2,12.4,2023-2024,Everton
19,2023-12-30,15:00,Matchweek 20,Sat,Away,L,0.0,3.0,Wolves,0.4,1.9,47.0,31639.0,James Tarkowski,5-4-1,Thomas Bramall,Match Report,,0,10,0,0.0,0.0,,20.7,0,0,0,0.4,0.05,-0.4,-0.4,6,3,50.0,0,2.5,-0.5,0,0,0,7,16,43.8,35,5,40.0,34.6,5,40.0,34.2,15,0,0.0,1,13.5,2023-2024,Everton
20,2024-01-14,14:00,Matchweek 21,Sun,Home,D,0.0,0.0,Aston Villa,1.1,1.2,32.0,39284.0,Séamus Coleman,4-2-3-1,David Coote,Match Report,,0,10,2,20.0,0.0,0.0,17.2,1,0,0,1.1,0.12,-1.1,-1.1,4,4,100.0,1,0.5,0.5,0,0,0,10,17,58.8,25,5,68.0,44.9,5,0.0,18.6,13,0,0.0,3,21.0,2023-2024,Everton
21,2024-01-30,19:45,Matchweek 22,Tue,Away,D,0.0,0.0,Fulham,1.9,1.6,30.0,24376.0,James Tarkowski,4-4-1-1,Thomas Bramall,Match Report,,0,21,2,9.5,0.0,0.0,14.4,2,0,0,1.9,0.11,-1.9,-1.9,5,5,100.0,1,1.0,1.0,0,0,0,12,25,48.0,32,2,59.4,42.5,16,37.5,36.9,30,2,6.7,2,14.2,2023-2024,Everton
0,2023-08-11,20:00,Matchweek 1,Fri,Home,L,0.0,3.0,Manchester City,0.3,1.9,35.0,21572.0,Josh Cullen,5-4-1,Craig Pawson,Match Report,,0,6,1,16.7,0.0,0.0,14.9,0,0,0,0.3,0.05,-0.3,-0.3,8,5,62.5,0,2.7,-0.3,0,0,0,5,16,31.3,47,8,27.7,26.8,5,60.0,40.4,14,0,0.0,4,22.3,2023-2024,Burnley
1,2023-08-27,14:00,Matchweek 3,Sun,Home,L,1.0,3.0,Aston Villa,0.7,2.5,57.0,21591.0,Josh Cullen,4-4-2,Michael Salisbury,Match Report,,1,9,2,22.2,0.11,0.5,17.7,0,0,0,0.7,0.08,0.3,0.3,6,3,50.0,0,3.8,0.8,0,0,0,2,4,50.0,23,7,17.4,24.4,4,0.0,12.3,9,0,0.0,4,35.8,2023-2024,Burnley
2,2023-09-02,15:00,Matchweek 4,Sat,Home,L,2.0,5.0,Tottenham,1.3,2.2,47.0,21750.0,Josh Cullen,4-4-2,Darren England,Match Report,,2,16,4,25.0,0.13,0.5,17.9,1,0,0,1.3,0.08,0.7,0.7,11,6,54.5,0,4.5,-0.5,0,0,0,8,24,33.3,59,12,33.9,30.7,7,57.1,44.0,6,0,0.0,3,19.8,2023-2024,Burnley
3,2023-09-18,19:45,Matchweek 5,Mon,Away,D,1.0,1.0,Nott'ham Forest,0.5,0.7,54.0,28958.0,Josh Brownhill,4-2-3-1,Robert Jones,Match Report,,1,10,3,30.0,0.1,0.33,18.9,0,0,0,0.5,0.06,0.5,0.5,4,3,75.0,0,1.0,0.0,0,0,0,2,8,25.0,47,2,10.6,20.0,6,50.0,40.3,15,1,6.7,2,16.0,2023-2024,Burnley
4,2023-09-23,20:00,Matchweek 6,Sat,Home,L,0.0,1.0,Manchester Utd,1.1,1.0,61.0,21593.0,Josh Brownhill,4-3-3,Tony Harrington,Match Report,,0,12,4,33.3,0.0,0.0,15.6,0,0,0,1.1,0.09,-1.1,-1.1,4,3,75.0,0,0.8,-0.2,0,0,0,2,7,28.6,78,6,9.0,19.1,3,0.0,21.7,9,1,11.1,0,7.0,2023-2024,Burnley
5,2023-09-30,15:00,Matchweek 7,Sat,Away,L,0.0,2.0,Newcastle Utd,0.6,3.1,47.0,51687.0,Josh Brownhill,4-2-3-1,Thomas Bramall,Match Report,,0,8,2,25.0,0.0,0.0,16.3,0,0,0,0.6,0.08,-0.6,-0.6,7,5,85.7,0,2.1,0.1,1,0,0,5,27,18.5,57,9,36.8,30.1,9,66.7,44.3,17,1,5.9,0,7.0,2023-2024,Burnley
6,2023-10-03,19:30,Matchweek 2,Tue,Away,W,2.0,1.0,Luton Town,1.1,1.3,51.0,10918.0,Josh Brownhill,4-3-3,Peter Bankes,Match Report,,2,14,4,28.6,0.14,0.5,20.2,0,0,0,1.1,0.08,0.9,0.9,2,1,50.0,0,0.3,-0.7,0,0,0,8,31,25.8,35,4,54.3,43.4,12,100.0,70.3,25,1,4.0,2,15.7,2023-2024,Burnley
7,2023-10-07,15:00,Matchweek 8,Sat,Home,L,1.0,4.0,Chelsea,0.7,1.9,38.0,21654.0,Josh Brownhill,4-3-3,Stuart Attwell,Match Report,,1,10,3,30.0,0.1,0.33,18.2,1,0,0,0.7,0.08,0.3,0.3,5,2,40.0,0,2.8,-0.2,1,0,0,9,18,50.0,63,9,22.2,24.7,5,80.0,58.2,10,2,20.0,0,5.0,2023-2024,Burnley
8,2023-10-21,15:00,Matchweek 9,Sat,Away,L,0.0,3.0,Brentford,1.1,3.1,50.0,17029.0,Josh Cullen,4-2-3-1,Joshua Smith,Match Report,,0,6,1,16.7,0.0,0.0,20.2,0,0,0,1.1,0.19,-1.1,-1.1,9,6,66.7,0,3.0,0.0,0,0,0,6,24,25.0,59,17,32.2,33.6,9,55.6,45.1,15,1,6.7,2,14.7,2023-2024,Burnley
9,2023-10-28,15:00,Matchweek 10,Sat,Away,L,1.0,2.0,Bournemouth,0.8,1.1,55.0,11152.0,Josh Brownhill,4-3-3,Samuel Barrott,Match Report,,1,6,3,50.0,0.17,0.33,18.0,0,0,0,0.8,0.14,0.2,0.2,6,4,66.7,0,1.4,-0.6,0,0,0,5,23,21.7,49,13,28.6,29.2,11,81.8,52.3,19,1,5.3,2,12.8,2023-2024,Burnley
10,2023-11-04,15:00,Matchweek 11,Sat,Home,L,0.0,2.0,Crystal Palace,1.1,1.3,67.0,21578.0,Josh Brownhill,4-4-2,Peter Bankes,Match Report,,0,17,5,29.4,0.0,0.0,13.3,0,0,0,1.1,0.07,-1.1,-1.1,3,1,33.3,0,1.8,-0.2,0,0,0,1,4,25.0,35,2,11.4,19.7,0,,,2,0,0.0,2,26.5,2023-2024,Burnley
11,2023-11-11,15:00,Matchweek 12,Sat,Away,L,1.0,3.0,Arsenal,0.3,1.8,37.0,60232.0,Josh Brownhill,4-4-2,Michael Oliver,Match Report,,1,8,5,62.5,0.13,0.2,19.3,0,0,0,0.3,0.04,0.7,0.7,6,3,50.0,0,2.9,-0.1,0,0,0,6,21,28.6,44,3,34.1,32.5,8,75.0,48.3,23,1,4.3,0,6.7,2023-2024,Burnley
12,2023-11-25,15:00,Matchweek 13,Sat,Home,L,1.0,2.0,West Ham,1.3,0.9,50.0,21319.0,Josh Brownhill,4-4-2,Samuel Barrott,Match Report,,1,10,4,40.0,0.0,0.0,17.2,0,1,1,0.5,0.05,-0.3,-0.5,3,2,33.3,0,0.6,-0.4,0,0,0,3,16,18.8,45,4,24.4,27.3,6,83.3,52.7,16,0,0.0,0,6.3,2023-2024,Burnley
13,2023-12-02,15:00,Matchweek 14,Sat,Home,W,5.0,0.0,Sheffield Utd,1.8,0.4,63.0,21478.0,Josh Brownhill,4-4-2,Chris Kavanagh,Match Report,,5,19,7,36.8,0.26,0.71,15.9,0,0,0,1.8,0.1,3.2,3.2,3,3,100.0,1,0.6,0.6,0,0,0,2,9,22.2,49,5,12.2,24.5,4,75.0,51.3,4,0,0.0,0,11.0,2023-2024,Burnley
14,2023-12-05,19:30,Matchweek 15,Tue,Away,L,0.0,1.0,Wolves,0.9,0.8,49.0,30439.0,Josh Brownhill,4-4-2,Jarred Gillett,Match Report,,0,12,3,25.0,0.0,0.0,21.9,2,0,0,0.9,0.07,-0.9,-0.9,4,3,75.0,0,0.9,-0.1,0,0,0,3,16,18.8,42,2,28.6,33.1,5,80.0,49.6,9,1,11.1,2,23.3,2023-2024,Burnley
15,2023-12-09,15:00,Matchweek 16,Sat,Away,D,1.0,1.0,Brighton,0.6,2.6,28.0,31511.0,Josh Brownhill,4-4-2,Simon Hooper,Match Report,,1,6,3,50.0,0.17,0.33,12.9,0,0,0,0.6,0.1,0.4,0.4,11,10,90.9,0,4.0,3.0,0,0,0,3,30,10.0,39,4,48.7,41.5,13,84.6,64.5,26,3,11.5,0,4.8,2023-2024,Burnley
16,2023-12-16,17:30,Matchweek 17,Sat,Home,L,0.0,2.0,Everton,0.7,1.4,61.0,21413.0,Josh Brownhill,4-4-2,Anthony Taylor,Match Report,,0,14,2,14.3,0.0,0.0,18.8,1,0,0,0.7,0.05,-0.7,-0.7,6,4,66.7,0,1.8,-0.2,0,0,0,4,12,33.3,53,7,20.8,24.0,4,25.0,32.8,14,3,21.4,4,14.6,2023-2024,Burnley
17,2023-12-23,15:00,Matchweek 18,Sat,Away,W,2.0,0.0,Fulham,0.4,1.3,34.0,23598.0,Josh Brownhill,4-4-2,Rebecca Welch,Match Report,,2,7,2,28.6,0.29,1.0,19.5,0,0,0,0.4,0.05,1.6,1.6,5,5,100.0,1,0.5,0.5,0,0,0,7,23,30.4,36,4,44.4,35.7,10,70.0,48.9,21,1,4.8,1,10.8,2023-2024,Burnley
18,2023-12-26,17:30,Matchweek 19,Tue,Home,L,0.0,2.0,Liverpool,0.8,1.8,32.0,21624.0,Josh Brownhill,4-4-2,Paul Tierney,Match Report,,0,9,0,0.0,0.0,,16.7,0,0,0,0.8,0.09,-0.8,-0.8,10,8,80.0,0,3.4,1.4,0,0,0,6,33,18.2,35,4,71.4,44.7,8,100.0,58.5,12,2,16.7,4,20.3,2023-2024,Burnley
19,2023-12-30,15:00,Matchweek 20,Sat,Away,L,2.0,3.0,Aston Villa,1.2,3.2,36.0,41613.0,Josh Brownhill,4-4-2,Stuart Attwell,Match Report,,2,9,5,55.6,0.22,0.4,15.4,0,0,0,1.2,0.13,0.8,0.8,7,4,71.4,0,2.6,-0.4,1,0,0,12,30,40.0,31,4,54.8,40.0,13,100.0,67.7,13,0,0.0,0,9.0,2023-2024,Burnley
20,2024-01-12,19:45,Matchweek 21,Fri,Home,D,1.0,1.0,Luton Town,1.1,0.9,39.0,20155.0,Josh Brownhill,4-4-2,Tony Harrington,Match Report,,1,13,7,53.8,0.08,0.14,18.8,1,0,0,1.1,0.08,-0.1,-0.1,5,4,80.0,0,0.7,-0.3,0,0,0,9,34,26.5,44,6,68.2,43.4,4,100.0,59.5,19,5,26.3,1,9.5,2023-2024,Burnley
21,2024-01-31,19:30,Matchweek 22,Wed,Away,L,1.0,3.0,Manchester City,1.4,1.7,26.0,,Josh Brownhill,4-4-2,Samuel Barrott,Match Report,,1,8,3,37.5,0.13,0.33,14.7,0,0,0,1.4,0.18,-0.4,-0.4,4,1,25.0,0,1.9,-1.1,0,0,0,3,19,15.8,42,5,40.5,34.6,4,50.0,32.3,10,2,20.0,3,18.0,2023-2024,Burnley
0,2023-08-12,15:00,Matchweek 1,Sat,Home,L,0.0,1.0,Crystal Palace,0.5,1.9,32.0,31194.0,John Egan,3-4-3,John Brooks,Match Report,,0,8,1,12.5,0.0,0.0,19.4,0,0,0,0.5,0.06,-0.5,-0.5,8,7,87.5,0,1.9,0.9,0,0,0,4,25,16.0,21,1,71.4,49.5,10,100.0,67.1,13,0,0.0,1,27.0,2023-2024,Sheffield United
1,2023-08-18,19:45,Matchweek 2,Fri,Away,L,1.0,2.0,Nott'ham Forest,0.5,1.4,50.0,29432.0,John Egan,3-4-3,Peter Bankes,Match Report,,1,7,3,42.9,0.14,0.33,18.8,0,0,0,0.5,0.07,0.5,0.5,4,2,50.0,0,2.1,0.1,0,0,0,5,16,31.3,26,5,38.5,30.6,9,66.7,49.0,16,1,6.3,4,17.1,2023-2024,Sheffield United
2,2023-08-27,14:00,Matchweek 3,Sun,Home,L,1.0,2.0,Manchester City,0.7,3.5,21.0,31336.0,John Egan,3-5-2,Jarred Gillett,Match Report,,1,6,1,16.7,0.17,1.0,16.1,0,0,0,0.7,0.11,0.3,0.3,9,7,77.8,0,2.5,0.5,0,0,1,12,22,54.5,21,4,57.1,38.2,14,71.4,50.4,24,0,0.0,0,,2023-2024,Sheffield United
3,2023-09-02,12:30,Matchweek 4,Sat,Home,D,2.0,2.0,Everton,1.2,2.5,46.0,31124.0,John Egan,3-5-2,Andy Madley,Match Report,,1,13,7,53.8,0.08,0.14,14.1,0,0,0,1.2,0.1,-0.2,-0.2,6,4,66.7,0,2.8,0.8,0,0,0,4,10,40.0,30,9,26.7,29.6,7,28.6,27.9,20,1,5.0,2,24.3,2023-2024,Sheffield United
4,2023-09-16,15:00,Matchweek 5,Sat,Away,L,1.0,2.0,Tottenham,0.7,2.1,30.0,61706.0,Chris Basham,3-5-2,Peter Bankes,Match Report,,1,7,5,71.4,0.14,0.2,17.6,0,0,0,0.7,0.09,0.3,0.3,10,8,80.0,0,2.0,0.0,0,0,0,19,32,59.4,35,6,68.6,44.6,13,61.5,45.7,26,1,3.8,1,15.2,2023-2024,Sheffield United
5,2023-09-24,16:30,Matchweek 6,Sun,Home,L,0.0,8.0,Newcastle Utd,0.9,3.9,42.0,31127.0,John Egan,3-4-3,Stuart Attwell,Match Report,,0,9,1,11.1,0.0,0.0,13.7,0,0,0,0.9,0.1,-0.9,-0.9,15,7,46.7,0,6.8,-1.2,0,0,0,3,17,17.6,28,4,46.4,36.4,6,66.7,50.3,13,0,0.0,0,2.0,2023-2024,Sheffield United
6,2023-09-30,15:00,Matchweek 7,Sat,Away,L,0.0,2.0,West Ham,1.1,2.1,48.0,62459.0,John Egan,3-5-2,Graham Scott,Match Report,,0,16,2,12.5,0.0,0.0,15.7,0,0,0,1.1,0.07,-1.1,-1.1,8,6,75.0,0,2.4,0.4,0,0,0,7,14,50.0,26,9,42.3,31.4,8,37.5,32.6,15,0,0.0,0,6.0,2023-2024,Sheffield United
7,2023-10-07,15:00,Matchweek 8,Sat,Away,L,1.0,3.0,Fulham,0.6,2.2,40.0,24361.0,Chris Basham,3-5-2,Samuel Barrott,Match Report,,0,5,2,40.0,0.0,0.0,16.6,0,0,0,0.6,0.11,-0.6,-0.6,6,4,50.0,0,1.8,-0.2,0,0,0,5,19,26.3,28,8,46.4,40.3,10,60.0,48.4,23,1,4.3,2,15.6,2023-2024,Sheffield United
8,2023-10-21,20:00,Matchweek 9,Sat,Home,L,1.0,2.0,Manchester Utd,1.4,1.1,38.0,31543.0,Oliver Norwood,4-4-2,Michael Oliver,Match Report,,1,11,5,45.5,0.0,0.0,25.8,0,1,1,0.6,0.06,-0.4,-0.6,5,3,60.0,0,2.4,0.4,0,0,0,7,23,30.4,22,2,59.1,41.5,10,100.0,67.0,15,1,6.7,2,16.2,2023-2024,Sheffield United
9,2023-10-28,15:00,Matchweek 10,Sat,Away,L,0.0,5.0,Arsenal,0.0,2.8,33.0,60153.0,Oliver Norwood,4-4-2,Tim Robinson,Match Report,,0,2,0,0.0,0.0,,39.9,0,0,0,0.0,0.02,0.0,0.0,7,2,42.9,0,4.0,-1.0,1,0,0,7,16,43.8,30,4,43.3,35.2,8,37.5,35.9,10,0,0.0,1,10.0,2023-2024,Sheffield United
10,2023-11-04,15:00,Matchweek 11,Sat,Home,W,2.0,1.0,Wolves,1.0,1.2,39.0,29454.0,Oliver Norwood,3-4-1-2,Robert Jones,Match Report,,2,10,1,10.0,0.1,1.0,27.6,1,1,1,0.3,0.03,1.0,0.7,3,2,66.7,0,1.4,0.4,0,0,0,4,20,20.0,24,2,58.3,43.4,6,100.0,61.3,8,1,12.5,1,17.0,2023-2024,Sheffield United
11,2023-11-12,14:00,Matchweek 12,Sun,Away,D,1.0,1.0,Brighton,1.1,1.5,39.0,31367.0,Oliver Norwood,3-4-3,John Brooks,Match Report,,0,9,1,11.1,0.0,0.0,19.3,0,0,0,1.1,0.12,-1.1,-1.1,6,5,83.3,0,1.2,0.2,0,0,0,5,17,29.4,33,3,39.4,34.8,6,66.7,45.0,10,1,10.0,0,11.9,2023-2024,Sheffield United
12,2023-11-25,15:00,Matchweek 13,Sat,Home,L,1.0,3.0,Bournemouth,0.8,2.9,46.0,30208.0,Oliver Norwood,3-4-3,Andy Madley,Match Report,,1,10,2,20.0,0.1,0.5,14.9,0,0,0,0.8,0.08,0.2,0.2,11,8,72.7,0,3.4,0.4,0,0,0,6,25,24.0,24,4,54.2,39.5,12,100.0,70.3,12,0,0.0,2,26.5,2023-2024,Sheffield United
13,2023-12-02,15:00,Matchweek 14,Sat,Away,L,0.0,5.0,Burnley,0.4,1.8,37.0,21478.0,Oliver Norwood,3-4-3,Chris Kavanagh,Match Report,,0,6,3,50.0,0.0,0.0,18.9,0,0,0,0.4,0.07,-0.4,-0.4,7,2,28.6,0,2.8,-2.2,0,0,0,9,22,40.9,29,3,62.1,39.9,5,80.0,53.0,16,0,0.0,0,7.0,2023-2024,Sheffield United
14,2023-12-06,19:30,Matchweek 15,Wed,Home,L,0.0,2.0,Liverpool,1.0,1.7,25.0,31406.0,Anel Ahmedhodžić,3-4-3,Simon Hooper,Match Report,,0,6,1,16.7,0.0,0.0,14.6,1,0,0,1.0,0.16,-1.0,-1.0,8,6,75.0,0,3.0,1.0,0,0,0,3,24,12.5,16,0,93.8,56.5,9,100.0,61.4,21,2,9.5,2,15.5,2023-2024,Sheffield United
15,2023-12-09,15:00,Matchweek 16,Sat,Home,W,1.0,0.0,Brentford,0.8,0.6,41.0,28509.0,Anel Ahmedhodžić,4-1-4-1,Stuart Attwell,Match Report,,1,9,4,44.4,0.11,0.25,21.7,0,0,0,0.8,0.09,0.2,0.2,4,4,100.0,1,0.3,0.3,0,0,0,14,26,53.8,27,2,81.5,54.0,5,80.0,53.8,18,2,11.1,2,18.2,2023-2024,Sheffield United
16,2023-12-16,15:00,Matchweek 17,Sat,Away,L,0.0,2.0,Chelsea,0.4,3.1,22.0,39599.0,Anel Ahmedhodžić,4-1-4-1,Andy Madley,Match Report,,0,6,1,16.7,0.0,0.0,19.7,1,0,0,0.4,0.06,-0.4,-0.4,6,4,66.7,0,1.9,-0.1,0,0,0,8,20,40.0,22,3,54.5,42.6,8,100.0,63.5,9,2,22.2,4,15.8,2023-2024,Sheffield United
17,2023-12-22,20:00,Matchweek 18,Fri,Away,D,1.0,1.0,Aston Villa,0.6,0.9,23.0,41651.0,Jack Robinson,3-4-3,Anthony Taylor,Match Report,,1,5,2,40.0,0.2,0.5,19.7,0,0,0,0.6,0.12,0.4,0.4,4,3,75.0,0,0.7,-0.3,0,0,0,9,25,36.0,22,2,77.3,48.2,8,100.0,66.8,24,0,0.0,0,10.0,2023-2024,Sheffield United
18,2023-12-26,15:00,Matchweek 19,Tue,Home,L,2.0,3.0,Luton Town,2.4,0.6,51.0,31041.0,Anel Ahmedhodžić,4-4-2,Samuel Allison,Match Report,,2,21,4,19.0,0.1,0.5,16.3,1,0,0,2.4,0.14,-0.4,-0.4,4,3,25.0,0,0.9,-0.1,0,0,0,15,30,50.0,38,1,65.8,41.6,5,100.0,63.8,16,2,12.5,1,11.0,2023-2024,Sheffield United
19,2023-12-30,15:00,Matchweek 20,Sat,Away,L,0.0,2.0,Manchester City,0.3,2.2,20.0,53108.0,Jack Robinson,3-4-3,David Coote,Match Report,,0,4,2,50.0,0.0,0.0,14.9,0,0,0,0.3,0.08,-0.3,-0.3,4,2,50.0,0,2.4,0.4,0,0,0,2,12,16.7,32,5,25.0,29.8,11,36.4,36.0,11,0,0.0,0,10.3,2023-2024,Sheffield United
20,2024-01-21,14:00,Matchweek 21,Sun,Home,D,2.0,2.0,West Ham,2.5,2.3,57.0,29164.0,Anel Ahmedhodžić,4-1-4-1,Michael Salisbury,Match Report,,2,20,5,25.0,0.05,0.2,18.5,1,1,1,1.7,0.09,-0.5,-0.7,5,3,80.0,0,2.4,0.4,1,0,0,11,19,57.9,39,3,38.5,33.7,10,40.0,33.3,6,0,0.0,3,18.4,2023-2024,Sheffield United
21,2024-01-30,20:00,Matchweek 22,Tue,Away,L,2.0,3.0,Crystal Palace,0.8,1.1,47.0,24781.0,Anel Ahmedhodžić,4-1-4-1,Tony Harrington,Match Report,,2,9,5,55.6,0.22,0.4,16.5,0,0,0,0.8,0.08,1.2,1.2,4,1,25.0,0,1.7,-0.6,0,0,0,4,13,30.8,25,3,36.0,33.8,10,40.0,34.0,21,2,9.5,0,6.7,2023-2024,Sheffield United
