,date,time,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,gls,sh,sot,sot%,g/sh,g/sot,dist,fk,pk,pkatt,npxg,npxg/sh,g-xg,np:g-xg,sota,saves,save%,cs,psxg,psxg+/-,pka,pksv,pkm,cmp,att,cmp%,att (gk),thr,launch%,avglen,att,launch%,avglen,opp,stp,stp%,#opa,avgdist,totdist,prgdist,ast,xag,xa,kp,1/3,ppa,crspa,prgp,live,dead,tb,sw,crs,ti,ck,in,out,str,off,blocks,sca,passlive,passdead,to,fld,def,gca,passlive,passdead,to,fld,def,tkl,tklw,def 3rd,mid 3rd,att 3rd,tkl,tkl%,lost,pass,int,tkl+int,clr,err,touches,def pen,att pen,succ,succ%,tkld,tkld%,carries,prgc,cpa,mis,dis,rec,prgr,crdy,crdr,2crdy,fls,pkwon,pkcon,og,recov,won,won%,season,team
21,2020-02-01,15:00,Matchweek 22,Sat,Home,W,2.0,1.0,Brescia,2.0,0.9,64.0,21665.0,Andrea Poli,4-2-3-1,Daniele Doveri,Match Report,,2.0,20.0,6.0,30.0,0.1,0.33,16.0,0.0,0.0,0.0,2.0,0.1,0.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,75.0,19.0,5.0,15.8,27.2,3.0,33.3,35.3,9.0,1.0,11.1,0.0,10.0,8625.0,3162.0,2.0,1.7,1.6,14.0,46.0,17.0,3.0,71.0,539.0,54.0,1.0,7.0,23.0,27.0,6.0,4.0,1.0,0.0,0.0,9.0,36.0,31.0,0.0,1.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,7.0,6.0,3.0,2.0,6.0,46.2,7.0,9.0,11.0,22.0,14.0,0.0,709.0,34.0,32.0,6.0,40.0,9.0,60.0,438.0,19.0,5.0,24.0,11.0,483.0,70.0,3.0,0.0,0.0,17.0,0.0,1.0,0.0,47.0,24.0,58.5,2019-2020,Bologna
22,2020-02-07,20:45,Matchweek 23,Fri,Away,W,3.0,2.0,Roma,1.1,1.7,42.0,31808.0,Rodrigo Palacio,4-2-3-1,Marco Guida,Match Report,,3.0,12.0,4.0,33.3,0.25,0.75,17.1,0.0,0.0,0.0,1.1,0.09,1.9,1.9,8.0,7.0,75.0,0.0,1.6,0.6,0.0,0.0,0.0,3.0,11.0,27.3,29.0,12.0,27.6,29.8,5.0,60.0,39.6,13.0,0.0,0.0,0.0,17.0,6044.0,2364.0,3.0,1.0,0.6,11.0,36.0,10.0,2.0,48.0,371.0,47.0,0.0,9.0,18.0,21.0,6.0,4.0,0.0,0.0,0.0,6.0,23.0,21.0,0.0,2.0,0.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,18.0,14.0,11.0,6.0,1.0,8.0,25.8,23.0,7.0,11.0,29.0,23.0,0.0,537.0,62.0,25.0,9.0,56.3,7.0,43.8,292.0,24.0,8.0,17.0,10.0,307.0,47.0,4.0,0.0,0.0,16.0,0.0,0.0,1.0,60.0,12.0,48.0,2019-2020,Bologna
23,2020-02-15,18:00,Matchweek 24,Sat,Home,L,0.0,3.0,Genoa,0.6,1.5,56.0,21513.0,Rodrigo Palacio,4-2-3-1,Davide Massa,Match Report,,0.0,16.0,4.0,25.0,0.0,0.0,22.3,0.0,0.0,0.0,0.6,0.04,-0.6,-0.6,5.0,2.0,60.0,0.0,2.6,-0.4,1.0,0.0,0.0,1.0,5.0,20.0,26.0,4.0,19.2,29.9,2.0,0.0,13.0,14.0,2.0,14.3,1.0,17.3,6623.0,2456.0,0.0,0.5,0.6,11.0,36.0,7.0,1.0,49.0,473.0,45.0,0.0,2.0,22.0,21.0,4.0,3.0,1.0,0.0,1.0,14.0,28.0,19.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,3.0,8.0,0.0,6.0,46.2,7.0,6.0,12.0,23.0,12.0,0.0,631.0,41.0,19.0,12.0,57.1,9.0,42.9,369.0,21.0,4.0,18.0,9.0,414.0,48.0,3.0,2.0,1.0,19.0,0.0,1.0,0.0,64.0,14.0,43.8,2019-2020,Bologna
24,2020-02-22,15:00,Matchweek 25,Sat,Home,D,1.0,1.0,Udinese,1.3,0.6,60.0,21523.0,Andrea Poli,4-2-3-1,Fabrizio Pasqua,Match Report,,1.0,15.0,3.0,20.0,0.07,0.33,18.1,1.0,0.0,0.0,1.3,0.09,-0.3,-0.3,2.0,1.0,50.0,0.0,0.2,-0.8,0.0,0.0,0.0,0.0,2.0,0.0,22.0,4.0,9.1,27.0,4.0,0.0,15.8,8.0,0.0,0.0,1.0,33.0,8629.0,2956.0,1.0,1.2,0.9,12.0,49.0,8.0,4.0,61.0,542.0,53.0,0.0,9.0,27.0,25.0,7.0,5.0,1.0,0.0,2.0,9.0,30.0,26.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,19.0,13.0,10.0,9.0,0.0,10.0,52.6,9.0,4.0,7.0,26.0,14.0,0.0,716.0,42.0,23.0,6.0,42.9,8.0,57.1,365.0,21.0,8.0,16.0,16.0,470.0,61.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,64.0,18.0,51.4,2019-2020,Bologna
25,2020-02-29,15:00,Matchweek 26,Sat,Away,L,0.0,2.0,Lazio,1.7,1.7,54.0,40000.0,Andrea Poli,3-4-3,Rosario Abisso,Match Report,,0.0,17.0,3.0,17.6,0.0,0.0,15.8,0.0,0.0,0.0,1.7,0.1,-1.7,-1.7,4.0,2.0,50.0,0.0,0.8,-1.2,0.0,0.0,0.0,1.0,2.0,50.0,17.0,5.0,11.8,26.1,8.0,0.0,21.4,8.0,1.0,12.5,1.0,12.8,6977.0,2561.0,0.0,1.6,1.3,15.0,38.0,12.0,4.0,60.0,491.0,42.0,0.0,2.0,20.0,16.0,5.0,5.0,0.0,0.0,1.0,10.0,32.0,28.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,9.0,4.0,4.0,4.0,26.7,11.0,6.0,17.0,34.0,11.0,1.0,643.0,47.0,34.0,10.0,55.6,8.0,44.4,484.0,31.0,9.0,15.0,10.0,445.0,60.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,61.0,13.0,59.1,2019-2020,Bologna
26,2020-06-22,21:45,Matchweek 27,Mon,Home,L,0.0,2.0,Juventus,0.8,1.7,48.0,,Danilo Larangeira,4-2-3-1,Gianluca Rocchi,Match Report,,0.0,20.0,1.0,5.0,0.0,0.0,24.3,1.0,0.0,0.0,0.8,0.04,-0.8,-0.8,3.0,1.0,66.7,0.0,1.6,-0.4,1.0,0.0,0.0,4.0,6.0,66.7,18.0,4.0,11.1,21.9,11.0,36.4,33.6,4.0,1.0,25.0,0.0,10.0,6238.0,2172.0,0.0,0.5,0.4,13.0,23.0,2.0,1.0,39.0,378.0,69.0,0.0,4.0,22.0,28.0,8.0,6.0,0.0,0.0,4.0,12.0,31.0,20.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,4.0,10.0,5.0,6.0,24.0,19.0,13.0,10.0,29.0,4.0,0.0,570.0,58.0,20.0,16.0,66.7,8.0,33.3,382.0,18.0,6.0,14.0,12.0,354.0,39.0,1.0,0.0,0.0,16.0,0.0,1.0,0.0,49.0,7.0,58.3,2019-2020,Bologna
27,2020-06-28,19:30,Matchweek 28,Sun,Away,W,2.0,1.0,Sampdoria,2.4,1.1,55.0,,Andrea Poli,4-3-3,Daniele Doveri,Match Report,,2.0,11.0,2.0,18.2,0.09,0.5,22.1,1.0,1.0,1.0,1.6,0.15,-0.4,-0.6,5.0,4.0,80.0,0.0,1.3,0.3,0.0,0.0,0.0,2.0,9.0,22.2,26.0,10.0,19.2,31.4,10.0,40.0,32.8,21.0,1.0,4.8,2.0,12.9,6188.0,2442.0,0.0,0.8,0.4,7.0,33.0,4.0,1.0,45.0,425.0,52.0,0.0,4.0,18.0,18.0,4.0,3.0,0.0,0.0,2.0,6.0,21.0,11.0,4.0,3.0,2.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,21.0,15.0,15.0,4.0,2.0,15.0,53.6,13.0,6.0,5.0,26.0,28.0,1.0,599.0,77.0,15.0,12.0,66.7,6.0,33.3,334.0,20.0,3.0,10.0,3.0,359.0,45.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,41.0,25.0,49.0,2019-2020,Bologna
28,2020-07-01,19:30,Matchweek 29,Wed,Home,D,1.0,1.0,Cagliari,1.0,1.0,62.0,,Rodrigo Palacio,4-3-3,Juan Sacchi,Match Report,,1.0,17.0,4.0,23.5,0.06,0.25,21.1,1.0,0.0,0.0,1.0,0.06,0.0,0.0,4.0,3.0,75.0,0.0,1.4,0.4,0.0,0.0,0.0,0.0,1.0,0.0,11.0,5.0,0.0,24.0,3.0,33.3,27.0,7.0,0.0,0.0,0.0,13.0,7190.0,2684.0,0.0,0.5,0.9,12.0,46.0,11.0,0.0,60.0,483.0,49.0,3.0,2.0,27.0,22.0,7.0,5.0,0.0,0.0,5.0,8.0,32.0,26.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,9.0,3.0,5.0,4.0,0.0,4.0,23.5,13.0,9.0,7.0,16.0,14.0,0.0,625.0,30.0,25.0,12.0,70.6,5.0,29.4,397.0,25.0,4.0,20.0,6.0,425.0,57.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,49.0,31.0,67.4,2019-2020,Bologna
29,2020-07-05,17:15,Matchweek 30,Sun,Away,W,2.0,1.0,Inter,1.1,2.5,38.0,,Danilo Larangeira,4-3-3,Luca Pairetto,Match Report,,2.0,13.0,7.0,53.8,0.15,0.29,17.8,0.0,0.0,0.0,1.1,0.09,0.9,0.9,6.0,4.0,83.3,0.0,2.2,1.2,0.0,1.0,0.0,10.0,17.0,58.8,24.0,3.0,29.2,32.2,12.0,83.3,54.4,18.0,0.0,0.0,2.0,16.8,4046.0,1927.0,1.0,1.0,0.4,9.0,19.0,2.0,1.0,18.0,247.0,55.0,2.0,7.0,19.0,15.0,9.0,6.0,3.0,0.0,1.0,11.0,21.0,12.0,2.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,9.0,8.0,5.0,2.0,2.0,3.0,33.3,6.0,5.0,17.0,26.0,30.0,0.0,421.0,80.0,14.0,10.0,76.9,3.0,23.1,158.0,20.0,6.0,16.0,3.0,201.0,18.0,3.0,1.0,0.0,12.0,0.0,1.0,0.0,44.0,10.0,33.3,2019-2020,Bologna
30,2020-07-08,21:45,Matchweek 31,Wed,Home,L,1.0,2.0,Sassuolo,1.2,0.9,46.0,,Rodrigo Palacio,4-1-4-1,Francesco Fourneau,Match Report,,1.0,10.0,1.0,10.0,0.1,1.0,15.1,0.0,0.0,0.0,1.2,0.12,-0.2,-0.2,6.0,4.0,66.7,0.0,0.8,-1.2,0.0,0.0,0.0,3.0,8.0,37.5,20.0,4.0,15.0,25.1,12.0,41.7,34.5,11.0,0.0,0.0,0.0,,5553.0,2235.0,0.0,1.2,1.1,9.0,25.0,5.0,0.0,43.0,349.0,65.0,1.0,4.0,18.0,27.0,7.0,6.0,1.0,0.0,3.0,11.0,18.0,13.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,6.0,5.0,4.0,1.0,5.0,45.5,6.0,8.0,4.0,14.0,16.0,1.0,515.0,63.0,17.0,5.0,25.0,15.0,75.0,331.0,15.0,3.0,13.0,5.0,317.0,42.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,34.0,19.0,61.3,2019-2020,Bologna
31,2020-07-12,19:30,Matchweek 32,Sun,Away,D,2.0,2.0,Parma,0.6,1.3,49.0,,Danilo Larangeira,4-2-3-1,Maurizio Mariani,Match Report,,2.0,13.0,6.0,46.2,0.15,0.33,19.9,1.0,0.0,0.0,0.6,0.05,1.4,1.4,4.0,2.0,50.0,0.0,1.2,-0.8,0.0,0.0,0.0,1.0,3.0,33.3,28.0,8.0,7.1,25.6,15.0,6.7,17.9,20.0,1.0,5.0,0.0,10.3,6526.0,2759.0,2.0,0.5,0.4,11.0,23.0,5.0,1.0,31.0,421.0,54.0,0.0,2.0,5.0,18.0,2.0,2.0,0.0,0.0,2.0,4.0,24.0,19.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,19.0,10.0,11.0,5.0,3.0,4.0,28.6,10.0,4.0,15.0,34.0,23.0,1.0,606.0,89.0,12.0,10.0,55.6,8.0,44.4,345.0,20.0,3.0,22.0,12.0,394.0,31.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,52.0,12.0,60.0,2019-2020,Bologna
32,2020-07-15,19:30,Matchweek 33,Wed,Home,D,1.0,1.0,Napoli,0.7,0.6,48.0,,Rodrigo Palacio,4-2-3-1,Marco Piccinini,Match Report,,1.0,13.0,1.0,7.7,0.08,1.0,20.3,0.0,0.0,0.0,0.7,0.06,0.3,0.3,3.0,2.0,66.7,0.0,0.5,-0.5,0.0,0.0,0.0,6.0,7.0,85.7,22.0,3.0,18.2,25.3,7.0,42.9,27.3,7.0,1.0,14.3,0.0,11.0,6954.0,2503.0,1.0,0.7,0.5,12.0,28.0,11.0,2.0,43.0,486.0,44.0,0.0,4.0,18.0,17.0,8.0,4.0,0.0,0.0,3.0,13.0,24.0,21.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,10.0,7.0,4.0,3.0,3.0,4.0,30.8,9.0,10.0,14.0,24.0,10.0,0.0,636.0,51.0,23.0,7.0,53.8,6.0,46.2,426.0,18.0,7.0,17.0,6.0,443.0,42.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,47.0,11.0,47.8,2019-2020,Bologna
33,2020-07-18,21:45,Matchweek 34,Sat,Away,L,1.0,5.0,Milan,0.5,2.4,49.0,,Andrea Poli,4-2-3-1,Davide Massa,Match Report,,1.0,7.0,3.0,42.9,0.14,0.33,23.0,2.0,0.0,0.0,0.5,0.07,0.5,0.5,12.0,7.0,58.3,0.0,3.5,-1.5,0.0,0.0,0.0,0.0,4.0,0.0,17.0,3.0,17.6,26.8,7.0,14.3,28.6,7.0,0.0,0.0,0.0,11.0,5705.0,2308.0,1.0,0.4,0.3,4.0,21.0,4.0,1.0,38.0,420.0,47.0,0.0,3.0,14.0,14.0,2.0,2.0,0.0,0.0,2.0,17.0,11.0,8.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,13.0,7.0,7.0,4.0,2.0,6.0,50.0,6.0,7.0,20.0,33.0,13.0,1.0,587.0,66.0,17.0,15.0,53.6,13.0,46.4,393.0,12.0,4.0,25.0,9.0,365.0,37.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,53.0,9.0,32.1,2019-2020,Bologna
34,2020-07-21,19:30,Matchweek 35,Tue,Away,L,0.0,1.0,Atalanta,0.5,1.5,54.0,,Rodrigo Palacio,4-2-3-1,Federico La Penna,Match Report,,0.0,11.0,2.0,18.2,0.0,0.0,23.5,2.0,0.0,0.0,0.5,0.05,-0.5,-0.5,7.0,6.0,85.7,0.0,1.2,0.2,0.0,0.0,0.0,5.0,10.0,50.0,38.0,10.0,21.1,30.9,8.0,25.0,29.3,14.0,2.0,14.3,2.0,12.6,7571.0,3098.0,0.0,0.4,0.4,8.0,32.0,4.0,0.0,36.0,493.0,53.0,3.0,3.0,14.0,22.0,4.0,2.0,0.0,0.0,1.0,13.0,19.0,11.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,11.0,10.0,1.0,8.0,40.0,12.0,7.0,13.0,35.0,13.0,0.0,659.0,89.0,14.0,15.0,68.2,7.0,31.8,338.0,25.0,5.0,15.0,13.0,423.0,36.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,54.0,11.0,32.4,2019-2020,Bologna
35,2020-07-26,17:15,Matchweek 36,Sun,Home,W,3.0,2.0,Lecce,2.6,2.2,55.0,,Rodrigo Palacio,4-2-3-1,Giampaolo Calvarese,Match Report,,3.0,28.0,10.0,35.7,0.11,0.3,19.1,0.0,0.0,0.0,2.6,0.1,0.4,0.4,9.0,7.0,77.8,0.0,2.1,0.1,0.0,0.0,0.0,3.0,8.0,37.5,23.0,11.0,34.8,32.0,13.0,0.0,11.1,19.0,0.0,0.0,1.0,10.5,7683.0,2888.0,2.0,2.5,1.1,26.0,44.0,9.0,3.0,39.0,515.0,41.0,0.0,3.0,17.0,6.0,9.0,9.0,0.0,0.0,4.0,5.0,51.0,44.0,1.0,2.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,2.0,2.0,5.0,38.5,8.0,8.0,8.0,15.0,25.0,0.0,669.0,80.0,33.0,7.0,63.6,4.0,36.4,469.0,32.0,10.0,10.0,5.0,482.0,39.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,40.0,10.0,37.0,2019-2020,Bologna
36,2020-07-29,21:45,Matchweek 37,Wed,Away,L,0.0,4.0,Fiorentina,1.4,2.1,53.0,,Danilo Larangeira,4-2-3-1,Marco Di Bello,Match Report,,0.0,12.0,2.0,16.7,0.0,0.0,20.0,3.0,0.0,0.0,1.4,0.12,-1.4,-1.4,6.0,2.0,33.3,0.0,1.9,-2.1,0.0,0.0,0.0,2.0,5.0,40.0,19.0,8.0,21.1,28.3,9.0,11.1,19.8,14.0,2.0,14.3,0.0,6.5,6707.0,2480.0,0.0,1.2,0.4,7.0,32.0,3.0,0.0,42.0,477.0,45.0,0.0,3.0,12.0,14.0,5.0,4.0,0.0,0.0,3.0,6.0,23.0,12.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,10.0,4.0,1.0,5.0,33.3,10.0,8.0,11.0,26.0,8.0,0.0,616.0,58.0,12.0,12.0,85.7,2.0,14.3,455.0,22.0,7.0,20.0,17.0,436.0,42.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,52.0,12.0,57.1,2019-2020,Bologna
37,2020-08-02,20:45,Matchweek 38,Sun,Home,D,1.0,1.0,Torino,0.9,1.9,56.0,,Rodrigo Palacio,4-2-3-1,Antonio Di Martino,Match Report,,1.0,19.0,5.0,26.3,0.05,0.2,21.4,2.0,0.0,0.0,0.9,0.05,0.1,0.1,9.0,8.0,88.9,0.0,2.1,1.1,0.0,0.0,0.0,2.0,5.0,40.0,26.0,13.0,15.4,25.4,3.0,33.3,29.0,14.0,3.0,21.4,2.0,12.6,6964.0,2677.0,1.0,0.8,0.6,16.0,35.0,6.0,0.0,39.0,451.0,49.0,1.0,5.0,19.0,21.0,7.0,1.0,5.0,0.0,1.0,10.0,35.0,28.0,4.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,16.0,6.0,9.0,3.0,4.0,9.0,52.9,8.0,5.0,9.0,25.0,12.0,0.0,597.0,53.0,21.0,5.0,45.5,6.0,54.5,337.0,29.0,6.0,13.0,8.0,405.0,39.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,52.0,10.0,35.7,2019-2020,Bologna
0,2019-08-25,18:00,Matchweek 1,Sun,Home,W,1.0,0.0,Milan,0.8,0.7,41.0,24584.0,Kevin Lasagna,3-5-2,Fabrizio Pasqua,Match Report,,1.0,17.0,6.0,35.3,0.06,0.17,22.5,0.0,0.0,0.0,0.8,0.05,0.2,0.2,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,58.8,19.0,5.0,52.6,38.6,10.0,70.0,51.1,10.0,1.0,10.0,2.0,14.8,6549.0,2559.0,1.0,0.6,0.5,12.0,17.0,5.0,3.0,30.0,351.0,50.0,0.0,8.0,24.0,19.0,9.0,2.0,4.0,0.0,0.0,7.0,26.0,19.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,7.0,8.0,3.0,1.0,4.0,36.4,7.0,6.0,12.0,24.0,18.0,0.0,508.0,43.0,19.0,9.0,81.8,2.0,18.2,298.0,18.0,3.0,14.0,12.0,313.0,30.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,41.0,14.0,50.0,2019-2020,Udinese
1,2019-09-01,20:45,Matchweek 2,Sun,Home,L,1.0,3.0,Parma,1.4,1.3,52.0,20410.0,Kevin Lasagna,3-5-2,Marco Piccinini,Match Report,,1.0,23.0,10.0,43.5,0.04,0.1,17.5,1.0,0.0,0.0,1.4,0.06,-0.4,-0.4,3.0,0.0,0.0,0.0,1.7,-1.3,0.0,0.0,0.0,2.0,3.0,66.7,16.0,4.0,6.3,24.8,6.0,33.3,32.7,3.0,0.0,0.0,0.0,16.0,8139.0,2895.0,0.0,0.9,0.8,19.0,33.0,14.0,10.0,52.0,475.0,44.0,0.0,6.0,27.0,15.0,8.0,4.0,2.0,0.0,0.0,8.0,41.0,32.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,14.0,5.0,5.0,8.0,1.0,4.0,36.4,7.0,6.0,18.0,32.0,11.0,0.0,626.0,39.0,33.0,14.0,70.0,6.0,30.0,424.0,28.0,7.0,7.0,13.0,427.0,52.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,58.0,9.0,37.5,2019-2020,Udinese
2,2019-09-14,20:45,Matchweek 3,Sat,Away,L,0.0,1.0,Inter,0.3,1.6,36.0,57991.0,Kevin Lasagna,3-5-1-1,Maurizio Mariani,Match Report,,0.0,6.0,5.0,83.3,0.0,0.0,19.2,0.0,0.0,0.0,0.3,0.05,-0.3,-0.3,8.0,7.0,87.5,0.0,2.2,1.2,0.0,0.0,0.0,4.0,13.0,30.8,15.0,3.0,46.7,40.1,9.0,66.7,43.6,15.0,2.0,13.3,0.0,8.3,4866.0,1789.0,0.0,0.3,0.3,6.0,13.0,2.0,2.0,19.0,358.0,33.0,1.0,5.0,8.0,9.0,3.0,1.0,1.0,0.0,0.0,9.0,12.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,3.0,5.0,4.0,3.0,30.0,7.0,5.0,14.0,26.0,34.0,1.0,515.0,77.0,8.0,8.0,57.1,6.0,42.9,309.0,9.0,1.0,13.0,8.0,309.0,19.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,49.0,11.0,34.4,2019-2020,Udinese
3,2019-09-21,15:00,Matchweek 4,Sat,Home,L,0.0,1.0,Brescia,0.6,0.8,57.0,19611.0,Kevin Lasagna,3-4-3,Paolo Valeri,Match Report,,0.0,10.0,3.0,30.0,0.0,0.0,17.6,2.0,0.0,0.0,0.6,0.06,-0.6,-0.6,4.0,3.0,75.0,0.0,0.9,-0.1,0.0,0.0,0.0,8.0,17.0,47.1,20.0,4.0,70.0,42.8,7.0,42.9,32.0,11.0,1.0,9.1,0.0,10.0,7065.0,2630.0,0.0,0.4,0.6,7.0,29.0,8.0,3.0,43.0,443.0,57.0,0.0,6.0,21.0,28.0,3.0,2.0,1.0,0.0,2.0,13.0,18.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,10.0,6.0,5.0,7.0,43.8,9.0,11.0,9.0,30.0,19.0,1.0,622.0,56.0,13.0,7.0,46.7,8.0,53.3,291.0,15.0,3.0,22.0,12.0,372.0,42.0,4.0,0.0,0.0,22.0,0.0,0.0,0.0,65.0,15.0,35.7,2019-2020,Udinese
4,2019-09-24,19:00,Matchweek 5,Tue,Away,D,0.0,0.0,Hellas Verona,0.6,1.0,44.0,13740.0,Kevin Lasagna,3-5-1-1,Daniele Chiffi,Match Report,,0.0,11.0,3.0,27.3,0.0,0.0,20.4,0.0,0.0,0.0,0.6,0.06,-0.6,-0.6,4.0,4.0,100.0,1.0,0.7,0.7,0.0,0.0,0.0,6.0,21.0,28.6,29.0,4.0,58.6,40.1,11.0,36.4,32.5,23.0,1.0,4.3,2.0,16.0,5046.0,2164.0,0.0,0.6,0.4,9.0,22.0,2.0,2.0,24.0,376.0,48.0,1.0,2.0,17.0,21.0,6.0,2.0,2.0,0.0,0.0,2.0,19.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,11.0,9.0,1.0,12.0,63.2,7.0,5.0,4.0,25.0,25.0,0.0,535.0,67.0,10.0,5.0,83.3,1.0,16.7,314.0,14.0,4.0,21.0,9.0,295.0,24.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,63.0,28.0,56.0,2019-2020,Udinese
5,2019-09-29,15:00,Matchweek 6,Sun,Home,W,1.0,0.0,Bologna,0.7,1.3,39.0,21361.0,Samir Santos,3-5-2,Antonio Giua,Match Report,,1.0,12.0,3.0,25.0,0.08,0.33,22.2,1.0,0.0,0.0,0.7,0.06,0.3,0.3,3.0,3.0,100.0,1.0,0.8,0.8,0.0,0.0,0.0,10.0,20.0,50.0,18.0,2.0,66.7,41.7,9.0,88.9,54.8,15.0,1.0,6.7,0.0,5.0,3890.0,1950.0,1.0,0.6,0.4,10.0,15.0,9.0,2.0,29.0,275.0,51.0,0.0,3.0,12.0,18.0,4.0,2.0,1.0,0.0,1.0,8.0,23.0,18.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,21.0,13.0,11.0,9.0,1.0,11.0,73.3,4.0,5.0,5.0,26.0,21.0,0.0,444.0,47.0,17.0,6.0,54.5,5.0,45.5,248.0,17.0,5.0,21.0,9.0,227.0,29.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,54.0,13.0,32.5,2019-2020,Udinese
6,2019-10-06,12:30,Matchweek 7,Sun,Away,L,0.0,1.0,Fiorentina,0.9,1.1,50.0,37963.0,Rodrigo De Paul,3-5-2,Alessandro Prontera,Match Report,,0.0,8.0,1.0,12.5,0.0,0.0,18.0,0.0,0.0,0.0,0.9,0.11,-0.9,-0.9,4.0,3.0,75.0,0.0,0.9,-0.1,0.0,0.0,0.0,6.0,13.0,46.2,32.0,5.0,25.0,26.0,11.0,45.5,38.6,15.0,0.0,0.0,4.0,19.3,6179.0,2707.0,0.0,0.7,0.6,6.0,35.0,7.0,1.0,44.0,426.0,47.0,1.0,1.0,20.0,22.0,3.0,0.0,1.0,0.0,0.0,12.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,14.0,5.0,0.0,10.0,58.8,7.0,7.0,10.0,29.0,17.0,1.0,565.0,68.0,13.0,12.0,70.6,5.0,29.4,262.0,19.0,3.0,13.0,10.0,359.0,43.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,46.0,6.0,30.0,2019-2020,Udinese
7,2019-10-20,15:00,Matchweek 8,Sun,Home,W,1.0,0.0,Torino,1.7,0.6,40.0,24049.0,Kevin Lasagna,3-5-2,Rosario Abisso,Match Report,,1.0,18.0,4.0,22.2,0.06,0.25,22.3,0.0,0.0,0.0,1.7,0.1,-0.7,-0.7,3.0,3.0,100.0,1.0,0.3,0.3,0.0,0.0,0.0,4.0,13.0,30.8,24.0,3.0,41.7,36.0,7.0,42.9,32.1,15.0,0.0,0.0,0.0,12.0,4117.0,1783.0,1.0,1.3,0.9,13.0,12.0,7.0,2.0,23.0,289.0,57.0,0.0,2.0,14.0,23.0,6.0,1.0,2.0,0.0,1.0,10.0,31.0,22.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,20.0,10.0,12.0,7.0,1.0,9.0,56.3,7.0,13.0,8.0,28.0,23.0,0.0,468.0,61.0,18.0,9.0,60.0,6.0,40.0,243.0,13.0,4.0,8.0,9.0,239.0,23.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,59.0,14.0,41.2,2019-2020,Udinese
