,date,time,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,gls,sh,sot,sot%,g/sh,g/sot,dist,fk,pk,pkatt,npxg,npxg/sh,g-xg,np:g-xg,sota,saves,save%,cs,psxg,psxg+/-,pka,pksv,pkm,cmp,att,cmp%,att (gk),thr,launch%,avglen,att,launch%,avglen,opp,stp,stp%,#opa,avgdist,totdist,prgdist,ast,xag,xa,kp,1/3,ppa,crspa,prgp,live,dead,tb,sw,crs,ti,ck,in,out,str,off,blocks,sca,passlive,passdead,to,fld,def,gca,passlive,passdead,to,fld,def,tkl,tklw,def 3rd,mid 3rd,att 3rd,tkl,tkl%,lost,pass,int,tkl+int,clr,err,touches,def pen,att pen,succ,succ%,tkld,tkld%,carries,prgc,cpa,mis,dis,rec,prgr,crdy,crdr,2crdy,fls,pkwon,pkcon,og,recov,won,won%,season,team
14,2021-12-05,14:00,Matchweek 15,Sun,Home,D,2.0,2.0,Brentford,1.2,1.0,63.0,35639.0,Liam Cooper,3-4-3,David Coote,Match Report,,2,13,6,46.2,0.15,0.33,17.3,0,0,0,1.2,0.1,0.8,0.8,3,1,33.3,0,0.8,-1.2,0,0,0,1,7,14.3,21,8,28.6,29.3,5,20.0,31.6,9,0,0.0,4,26.8,7685,2176,2,1.2,0.8,12,42,5,2,50,530,43,1,0,34,21,5,5,0,0,7,9,23,16,3,0,2,0,3,2,0,0,0,0,18,11,9,5,4,7,43.8,9,7,16,34,19,0,676,50,21,8,53.3,7,46.7,439,22,2,12,11,438,50,5,0,0,11,0,0,0,64,18,48.6,2021-2022,Leeds United
15,2021-12-11,15:00,Matchweek 16,Sat,Away,L,2.0,3.0,Chelsea,1.4,2.5,43.0,39959.0,Luke Ayling,4-3-1-2,Chris Kavanagh,Match Report,,2,11,4,36.4,0.09,0.25,19.4,2,1,1,0.7,0.06,0.6,0.3,6,3,83.3,0,3.1,0.1,2,0,0,2,9,22.2,31,6,22.6,28.2,7,28.6,27.3,13,2,15.4,0,4.8,4226,1740,1,0.4,0.5,7,20,6,2,25,300,48,0,5,10,28,2,2,0,0,4,12,22,13,0,4,3,0,4,2,0,1,1,0,23,11,12,9,2,8,50.0,8,9,9,32,13,0,459,73,14,10,55.6,8,44.4,225,14,5,13,10,252,25,5,0,0,15,1,2,0,46,8,33.3,2021-2022,Leeds United
16,2021-12-14,20:00,Matchweek 17,Tue,Away,L,0.0,7.0,Manchester City,0.3,3.1,37.0,52401.0,Luke Ayling,4-2-3-1,Paul Tierney,Match Report,,0,6,3,50.0,0.0,0.0,25.3,1,0,0,0.3,0.05,-0.3,-0.3,15,8,53.3,0,2.3,-4.7,0,0,0,3,13,23.1,32,8,28.1,29.6,12,33.3,33.3,10,0,0.0,0,8.3,4942,1782,0,0.2,0.1,4,12,2,0,18,325,43,0,2,6,16,2,2,0,0,0,11,12,10,1,0,1,0,0,0,0,0,0,0,15,8,9,6,0,14,45.2,17,7,7,22,15,3,455,92,9,8,72.7,3,27.3,255,13,3,9,9,295,18,1,0,0,9,0,0,0,29,3,27.3,2021-2022,Leeds United
17,2021-12-18,17:30,Matchweek 18,Sat,Home,L,1.0,4.0,Arsenal,1.6,3.5,51.0,36166.0,Luke Ayling,4-2-3-1,Andre Marriner,Match Report,,1,8,1,12.5,0.0,0.0,24.8,0,1,1,0.8,0.11,-0.6,-0.8,12,8,66.7,0,3.6,-0.4,0,0,0,3,9,33.3,32,6,28.1,31.2,5,0.0,19.2,6,0,0.0,4,26.8,5441,2271,0,0.8,0.3,6,23,9,2,29,402,45,1,2,9,27,1,1,0,0,0,10,16,12,1,1,1,1,2,1,0,0,1,0,14,4,8,5,1,7,53.8,6,7,9,23,16,2,557,71,15,11,73.3,4,26.7,292,12,2,18,9,340,29,3,0,0,11,1,0,0,51,6,35.3,2021-2022,Leeds United
18,2022-01-02,14:00,Matchweek 21,Sun,Home,W,3.0,1.0,Burnley,1.9,1.0,55.0,36083.0,Luke Ayling,3-4-3,Paul Tierney,Match Report,,3,22,7,31.8,0.14,0.43,18.9,0,0,0,1.9,0.09,1.1,1.1,2,1,50.0,0,0.9,-0.1,0,0,0,4,10,40.0,25,6,28.0,31.6,9,33.3,30.0,12,0,0.0,0,11.5,5305,2299,2,1.7,1.0,18,23,16,6,48,361,49,4,4,23,21,9,5,0,0,5,6,36,29,1,1,0,1,5,4,0,0,0,0,18,11,10,5,3,5,50.0,5,7,10,28,21,0,543,58,22,11,61.1,7,38.9,239,17,2,15,7,283,47,2,0,0,11,0,0,0,65,23,41.1,2021-2022,Leeds United
19,2022-01-16,14:00,Matchweek 22,Sun,Away,W,3.0,2.0,West Ham,2.2,2.4,52.0,59951.0,Luke Ayling,4-1-4-1,Mike Dean,Match Report,,3,18,5,27.8,0.17,0.6,16.8,2,0,0,2.2,0.12,0.8,0.8,5,3,60.0,0,0.9,-1.1,0,0,0,1,12,8.3,33,3,21.2,27.0,11,45.5,37.5,18,0,0.0,0,,5545,2124,3,2.0,0.7,15,18,9,1,22,439,46,2,2,16,24,3,2,1,0,1,9,34,24,2,1,3,1,5,2,0,0,0,1,24,14,17,3,4,10,43.5,13,12,10,34,24,0,625,76,30,6,33.3,12,66.7,317,16,5,16,10,352,22,2,0,0,9,0,0,0,72,17,42.5,2021-2022,Leeds United
20,2022-01-22,15:00,Matchweek 23,Sat,Home,L,0.0,1.0,Newcastle Utd,0.7,0.9,62.0,36405.0,Luke Ayling,4-2-3-1,Chris Kavanagh,Match Report,,0,13,4,30.8,0.0,0.0,16.1,0,0,0,0.7,0.05,-0.7,-0.7,3,2,66.7,0,1.3,0.3,0,0,0,1,6,16.7,30,5,16.7,23.5,5,20.0,31.4,11,0,0.0,1,17.0,6878,2468,0,0.4,0.6,6,36,12,2,56,482,46,3,3,22,24,6,3,2,0,0,8,20,15,0,2,0,0,0,0,0,0,0,0,21,13,13,6,2,11,55.0,9,6,7,28,20,0,641,74,35,13,52.0,12,48.0,410,34,11,15,6,406,55,4,0,0,9,0,0,0,66,14,31.8,2021-2022,Leeds United
21,2022-02-09,20:00,Matchweek 24,Wed,Away,D,3.0,3.0,Aston Villa,1.8,1.6,60.0,41927.0,Luke Ayling,4-2-3-1,Jarred Gillett,Match Report,,3,16,7,43.8,0.19,0.43,13.9,0,0,0,1.8,0.12,1.2,1.2,4,1,25.0,0,2.3,-0.7,0,0,0,2,6,33.3,20,8,25.0,27.8,7,14.3,26.1,12,1,8.3,0,6.5,7462,2453,1,0.7,0.5,11,27,10,1,54,456,55,0,5,26,21,11,3,6,0,2,10,29,19,4,2,1,1,5,4,0,0,0,0,3,2,1,2,0,2,18.2,9,8,10,13,13,0,613,51,22,4,20.0,16,80.0,351,13,1,12,6,408,54,3,0,0,9,0,0,0,46,6,28.6,2021-2022,Leeds United
22,2022-02-12,15:00,Matchweek 25,Sat,Away,L,0.0,3.0,Everton,0.3,2.7,58.0,39150.0,Luke Ayling,3-3-3-1,Graham Scott,Match Report,,0,7,0,0.0,0.0,,24.1,0,0,0,0.3,0.04,-0.3,-0.3,10,7,70.0,0,3.1,0.1,0,0,0,2,5,40.0,33,15,15.2,27.7,7,0.0,21.3,4,0,0.0,1,17.7,7174,2536,0,0.2,0.2,6,27,5,1,43,471,57,1,5,12,34,3,1,0,0,0,19,14,12,0,2,0,0,0,0,0,0,0,0,29,16,15,9,5,13,65.0,7,5,13,42,19,0,678,74,11,10,35.7,18,64.3,436,17,2,32,4,416,42,1,0,0,9,0,0,0,56,14,45.2,2021-2022,Leeds United
23,2022-02-20,14:00,Matchweek 26,Sun,Home,L,2.0,4.0,Manchester Utd,1.8,2.2,54.0,36715.0,Luke Ayling,4-2-3-1,Paul Tierney,Match Report,,2,16,6,37.5,0.13,0.33,19.3,0,0,0,1.8,0.11,0.2,0.2,9,5,55.6,0,2.0,-2.0,0,0,0,2,11,18.2,33,9,33.3,29.3,4,0.0,17.0,9,0,0.0,0,,5780,2310,2,1.7,0.8,14,27,6,2,40,395,47,1,4,10,14,3,0,2,0,4,9,30,25,0,3,1,1,3,2,0,1,0,0,24,12,10,9,5,10,40.0,15,8,17,41,16,1,565,63,17,8,42.1,11,57.9,364,30,8,22,8,342,39,6,0,0,13,0,0,0,71,4,36.4,2021-2022,Leeds United
24,2022-02-23,19:45,Matchweek 19,Wed,Away,L,0.0,6.0,Liverpool,0.2,5.9,37.0,53018.0,Luke Ayling,4-1-4-1,Michael Oliver,Match Report,,0,3,2,66.7,0.0,0.0,21.1,0,0,0,0.2,0.08,-0.2,-0.2,14,8,71.4,0,4.6,-1.4,2,0,0,5,22,22.7,36,12,41.7,35.3,10,70.0,49.6,10,0,0.0,1,24.0,5276,1857,0,0.2,0.2,2,14,2,0,19,374,33,1,4,6,11,0,0,0,0,6,3,5,3,0,2,0,0,0,0,0,0,0,0,21,10,12,8,1,12,37.5,20,13,15,36,9,0,511,98,4,11,91.7,1,8.3,328,9,0,18,7,300,18,3,0,0,11,0,2,0,67,1,10.0,2021-2022,Leeds United
25,2022-02-26,12:30,Matchweek 27,Sat,Home,L,0.0,4.0,Tottenham,1.5,1.9,50.0,36599.0,Luke Ayling,4-1-4-1,Craig Pawson,Match Report,,0,19,2,10.5,0.0,0.0,18.0,1,0,0,1.5,0.08,-1.5,-1.5,10,6,60.0,0,2.4,-1.6,0,0,0,0,0,,16,8,0.0,21.8,2,0.0,20.5,8,1,12.5,0,7.5,7083,2195,0,0.9,1.1,12,43,9,1,50,459,36,2,2,25,13,3,1,2,0,0,9,33,22,4,1,4,0,0,0,0,0,0,0,17,6,6,7,4,9,40.9,13,11,9,26,6,0,584,35,39,5,55.6,4,44.4,282,16,5,14,6,410,50,4,0,0,16,0,0,0,41,5,55.6,2021-2022,Leeds United
26,2022-03-05,12:30,Matchweek 28,Sat,Away,L,0.0,1.0,Leicester City,1.7,0.4,49.0,32236.0,Luke Ayling,4-2-3-1,David Coote,Match Report,,0,19,4,21.1,0.0,0.0,13.3,0,0,0,1.7,0.09,-1.7,-1.7,4,3,75.0,0,0.4,-0.6,0,0,0,3,3,100.0,35,13,8.6,23.1,2,0.0,8.0,11,1,9.1,2,17.7,7185,2671,0,1.3,1.4,15,47,13,3,50,447,57,3,6,26,32,10,2,6,1,0,16,32,25,3,0,0,0,0,0,0,0,0,0,21,8,12,5,4,14,48.3,15,15,7,28,23,0,650,67,30,12,46.2,14,53.8,309,21,3,18,9,394,49,2,0,0,12,0,0,0,56,11,36.7,2021-2022,Leeds United
27,2022-03-10,19:45,Matchweek 20,Thu,Home,L,0.0,3.0,Aston Villa,0.2,1.5,51.0,36400.0,Luke Ayling,4-2-3-1,Simon Hooper,Match Report,,0,4,1,25.0,0.0,0.0,22.5,0,0,0,0.2,0.05,-0.2,-0.2,9,6,66.7,0,2.6,-0.4,0,0,0,0,1,0.0,15,4,6.7,20.3,5,0.0,16.4,12,0,0.0,2,19.7,6037,2267,0,0.2,0.2,3,29,4,0,37,412,48,0,11,17,20,3,1,1,1,3,11,8,7,0,1,0,0,0,0,0,0,0,0,25,18,11,13,1,11,37.9,18,6,6,31,14,0,560,56,11,15,57.7,11,42.3,236,13,5,18,4,350,37,5,0,0,17,0,0,0,54,6,40.0,2021-2022,Leeds United
28,2022-03-13,14:00,Matchweek 29,Sun,Home,W,2.0,1.0,Norwich City,2.5,1.5,52.0,36321.0,Luke Ayling,4-2-3-1,Stuart Attwell,Match Report,,2,13,7,53.8,0.15,0.29,14.4,1,0,0,2.5,0.22,-0.5,-0.5,4,3,75.0,0,0.8,-0.2,0,0,0,6,16,37.5,25,4,48.0,38.7,5,80.0,52.8,8,0,0.0,2,26.5,5933,2529,2,2.4,2.4,11,29,12,2,48,423,50,7,1,21,27,6,3,1,0,2,12,18,11,2,3,1,0,2,1,0,1,0,0,28,17,13,13,2,18,51.4,17,17,14,42,14,0,611,65,32,9,56.3,7,43.8,314,25,7,27,5,343,48,3,0,0,18,0,0,0,79,14,45.2,2021-2022,Leeds United
29,2022-03-18,20:00,Matchweek 30,Fri,Away,W,3.0,2.0,Wolves,2.0,1.2,52.0,31842.0,Luke Ayling,4-2-3-1,Kevin Friend,Match Report,,3,15,5,33.3,0.2,0.6,13.8,1,0,0,2.0,0.15,1.0,1.0,8,6,75.0,0,2.0,0.6,0,0,0,2,11,18.2,23,4,39.1,35.1,5,40.0,37.6,10,0,0.0,5,26.8,6819,2319,1,1.4,1.3,9,33,8,0,36,442,46,7,4,16,20,5,3,1,0,3,13,23,14,0,2,1,1,4,0,0,1,0,1,26,17,12,10,4,17,54.8,14,8,7,33,15,0,602,49,23,9,56.3,7,43.8,335,18,4,13,8,380,36,5,0,0,14,0,0,0,64,14,58.3,2021-2022,Leeds United
30,2022-04-02,15:00,Matchweek 31,Sat,Home,D,1.0,1.0,Southampton,1.2,1.4,56.0,36580.0,Liam Cooper,4-2-3-1,Anthony Taylor,Match Report,,1,12,3,25.0,0.08,0.33,17.8,0,0,0,1.2,0.1,-0.2,-0.2,5,4,80.0,0,1.2,0.2,0,0,0,3,10,30.0,31,7,19.4,28.5,4,100.0,55.5,18,2,11.1,1,7.8,6182,2825,0,0.8,0.6,8,26,16,1,59,471,39,0,3,11,22,4,3,0,0,0,12,17,14,1,1,0,0,0,0,0,0,0,0,19,11,8,10,1,13,48.1,14,11,10,29,35,0,660,77,36,4,50.0,4,50.0,225,20,6,25,5,358,59,1,0,0,14,0,0,0,77,31,63.3,2021-2022,Leeds United
31,2022-04-09,15:00,Matchweek 32,Sat,Away,W,3.0,0.0,Watford,0.7,1.1,51.0,20957.0,Liam Cooper,4-2-3-1,Andre Marriner,Match Report,,3,10,5,50.0,0.3,0.6,17.9,0,0,0,0.7,0.07,2.3,2.3,1,1,100.0,1,1.0,1.0,0,0,0,5,14,35.7,20,1,35.0,31.6,7,100.0,56.7,12,0,0.0,2,11.4,4746,2148,2,0.4,0.2,7,20,3,1,24,401,52,1,0,14,26,7,2,3,1,1,13,12,7,2,2,0,1,3,2,0,1,0,0,46,27,27,13,6,32,54.2,27,12,18,64,18,0,611,38,9,12,57.1,9,42.9,236,10,2,22,12,288,24,0,0,0,12,0,0,0,98,22,46.8,2021-2022,Leeds United
32,2022-04-25,20:00,Matchweek 34,Mon,Away,D,0.0,0.0,Crystal Palace,0.5,1.9,47.0,25357.0,Liam Cooper,4-2-3-1,Darren England,Match Report,,0,9,2,22.2,0.0,0.0,17.4,0,0,0,0.5,0.05,-0.5,-0.5,7,7,100.0,1,1.0,1.0,0,0,0,2,9,22.2,29,16,27.6,29.3,8,12.5,23.8,19,1,5.3,0,7.8,5146,2191,0,0.4,0.3,8,23,4,0,39,393,50,1,1,10,25,3,0,3,0,1,13,17,13,2,1,0,0,0,0,0,0,0,0,29,17,15,11,3,15,38.5,24,8,12,41,25,0,570,76,10,8,53.3,7,46.7,286,14,2,20,6,304,39,2,0,0,13,0,0,0,65,19,42.2,2021-2022,Leeds United
33,2022-04-30,17:30,Matchweek 35,Sat,Home,L,0.0,4.0,Manchester City,1.3,2.4,42.0,35771.0,Luke Ayling,5-4-1,Paul Tierney,Match Report,,0,7,1,14.3,0.0,0.0,12.2,0,0,0,1.3,0.2,-1.3,-1.3,6,2,33.3,0,2.2,-1.8,0,0,0,2,5,40.0,27,5,18.5,24.0,6,0.0,11.8,12,0,0.0,0,,6145,2125,0,1.1,0.7,4,20,8,1,35,424,44,2,5,16,26,3,2,0,0,3,9,11,8,0,1,0,0,0,0,0,0,0,0,29,13,16,10,3,18,43.9,23,10,3,32,13,0,581,100,24,5,62.5,3,37.5,282,15,6,11,6,361,35,1,0,0,13,0,0,0,55,9,42.9,2021-2022,Leeds United
34,2022-05-08,14:00,Matchweek 36,Sun,Away,L,1.0,2.0,Arsenal,0.3,2.0,36.0,60108.0,Luke Ayling,4-2-3-1,Chris Kavanagh,Match Report,,1,3,2,66.7,0.33,0.5,11.0,0,0,0,0.3,0.1,0.7,0.7,9,7,77.8,0,2.1,0.1,0,0,0,3,16,18.8,23,7,43.5,34.1,13,46.2,37.3,22,1,4.5,0,5.7,5213,1867,1,0.3,0.3,2,7,1,0,12,347,42,0,6,8,10,2,2,0,0,0,6,6,4,2,0,0,0,2,1,1,0,0,0,24,15,18,4,2,12,44.4,15,8,2,26,25,1,482,103,7,2,18.2,9,81.8,225,6,2,6,7,299,12,2,1,0,15,0,0,0,44,8,53.3,2021-2022,Leeds United
35,2022-05-11,19:30,Matchweek 33,Wed,Home,L,0.0,3.0,Chelsea,0.4,1.3,33.0,36549.0,Liam Cooper,5-4-1,Anthony Taylor,Match Report,,0,5,0,0.0,0.0,,19.3,0,0,0,0.4,0.08,-0.4,-0.4,3,0,0.0,0,1.0,-2.0,0,0,0,5,22,22.7,34,8,41.2,33.1,10,80.0,51.9,16,0,0.0,2,21.5,5259,1843,0,0.4,0.3,3,10,3,3,17,363,49,3,3,8,17,1,0,0,0,0,4,9,5,2,0,1,0,0,0,0,0,0,0,16,10,9,7,0,7,31.8,15,5,10,26,18,1,518,81,8,4,40.0,6,60.0,287,6,0,19,11,322,16,1,1,0,10,0,0,0,44,10,45.5,2021-2022,Leeds United
36,2022-05-15,14:00,Matchweek 37,Sun,Home,D,1.0,1.0,Brighton,1.6,2.2,50.0,36638.0,Liam Cooper,4-2-3-1,Mike Dean,Match Report,,1,19,4,21.1,0.05,0.25,15.1,1,0,0,1.6,0.09,-0.6,-0.6,6,5,83.3,0,0.8,-0.2,0,0,0,8,31,25.8,36,7,63.9,43.3,10,80.0,56.4,8,0,0.0,0,12.0,5386,2389,1,1.2,1.2,15,24,11,5,31,396,52,0,1,23,24,8,7,0,0,1,17,34,28,2,1,2,1,2,1,0,1,0,0,13,7,5,5,3,3,21.4,11,11,11,24,7,0,549,55,29,6,75.0,2,25.0,253,20,6,14,11,303,30,3,0,0,16,0,0,0,71,13,37.1,2021-2022,Leeds United
37,2022-05-22,16:00,Matchweek 38,Sun,Away,W,2.0,1.0,Brentford,1.3,0.8,51.0,16957.0,Liam Cooper,4-4-1-1,Paul Tierney,Match Report,,2,13,5,38.5,0.08,0.2,24.7,0,1,1,0.5,0.04,0.7,0.5,5,4,80.0,0,0.9,-0.1,0,0,0,5,21,23.8,24,5,54.2,36.9,11,72.7,52.5,12,0,0.0,4,25.0,5754,2280,0,0.3,0.5,6,32,6,0,42,432,45,4,3,14,20,2,1,1,0,2,5,23,16,1,1,3,1,3,0,0,0,1,1,10,6,1,7,2,3,30.0,7,7,14,24,8,1,565,47,20,8,57.1,6,42.9,341,14,8,13,6,344,42,1,0,0,13,1,0,0,65,16,36.4,2021-2022,Leeds United
0,2021-08-14,15:00,Matchweek 1,Sat,Home,L,1.0,2.0,Brighton,1.5,1.0,37.0,16910.0,Ben Mee,4-4-2,David Coote,Match Report,,1,14,3,21.4,0.07,0.33,16.2,1,0,0,1.5,0.1,-0.5,-0.5,6,4,66.7,0,1.1,-0.9,0,0,0,4,8,50.0,17,7,35.3,36.5,4,50.0,43.0,12,1,8.3,2,15.0,3912,1881,1,1.0,0.7,9,22,6,3,33,282,44,2,1,36,24,7,7,0,0,1,10,23,19,2,0,1,0,2,0,2,0,0,0,16,12,7,7,2,4,57.1,3,5,10,26,14,0,428,41,12,12,66.7,6,33.3,196,16,0,10,10,209,33,2,0,0,10,0,0,0,50,26,56.5,2021-2022,Burnley
1,2021-08-21,12:30,Matchweek 2,Sat,Away,L,0.0,2.0,Liverpool,0.9,2.7,35.0,52591.0,Ben Mee,4-4-2,Mike Dean,Match Report,,0,9,3,33.3,0.0,0.0,15.3,0,0,0,0.9,0.1,-0.9,-0.9,8,6,75.0,0,1.5,-0.5,0,0,0,12,31,38.7,22,1,81.8,55.8,13,100.0,68.3,20,2,10.0,3,16.0,4352,2014,0,0.9,0.5,8,23,6,3,18,254,56,0,3,19,27,4,4,0,0,7,7,15,9,3,0,1,0,0,0,0,0,0,0,18,9,8,7,3,8,66.7,4,5,11,29,23,0,429,67,15,9,64.3,5,35.7,130,11,3,16,9,201,18,0,0,0,12,0,0,0,38,24,50.0,2021-2022,Burnley
2,2021-08-29,14:00,Matchweek 3,Sun,Home,D,1.0,1.0,Leeds United,1.0,1.2,36.0,20000.0,Ben Mee,4-4-2,Michael Oliver,Match Report,,1,12,3,25.0,0.08,0.33,16.5,0,0,0,1.0,0.09,0.0,0.0,2,1,50.0,0,1.0,0.0,0,0,0,14,30,46.7,24,1,87.5,53.9,9,100.0,64.6,17,1,5.9,2,15.8,4259,2239,1,1.0,0.4,10,25,3,1,19,285,45,1,0,20,18,5,5,0,0,2,10,19,9,2,2,0,0,1,0,0,0,0,0,23,16,12,9,2,10,58.8,7,8,8,31,30,0,446,60,16,8,61.5,5,38.5,214,13,4,16,12,210,19,4,0,0,13,0,0,0,68,32,64.0,2021-2022,Burnley
3,2021-09-13,20:00,Matchweek 4,Mon,Away,L,1.0,3.0,Everton,1.0,1.4,48.0,30000.0,Ben Mee,4-4-2,Martin Atkinson,Match Report,,1,11,6,54.5,0.09,0.17,16.8,0,0,0,1.0,0.09,0.0,0.0,6,3,50.0,0,2.0,-1.0,0,0,0,6,13,46.2,16,5,62.5,46.4,5,60.0,55.0,9,0,0.0,0,,5788,2220,1,1.0,1.2,10,23,9,5,26,390,48,0,5,21,28,6,6,0,0,2,15,19,15,1,1,1,0,2,1,0,0,1,0,10,7,5,4,1,5,45.5,6,7,19,29,13,0,540,39,13,9,81.8,2,18.2,251,5,1,12,8,297,26,1,0,0,6,0,0,0,59,22,45.8,2021-2022,Burnley
4,2021-09-18,15:00,Matchweek 5,Sat,Home,L,0.0,1.0,Arsenal,1.0,1.1,46.0,20000.0,Ben Mee,4-4-2,Anthony Taylor,Match Report,,0,18,3,16.7,0.0,0.0,15.4,0,0,0,1.0,0.06,-1.0,-1.0,3,2,66.7,0,0.6,-0.4,0,0,0,12,17,70.6,25,10,52.0,38.6,5,80.0,57.4,8,0,0.0,5,20.7,6517,2688,0,0.5,1.1,11,31,12,7,37,421,47,1,3,41,22,8,5,0,0,4,12,34,27,2,0,2,0,0,0,0,0,0,0,14,6,6,5,3,8,61.5,5,7,15,29,15,0,574,38,34,3,50.0,3,50.0,284,11,1,11,15,325,37,2,0,0,9,0,0,0,56,29,55.8,2021-2022,Burnley
5,2021-09-25,15:00,Matchweek 6,Sat,Away,D,2.0,2.0,Leicester City,0.5,2.4,34.0,31650.0,Ben Mee,4-4-2,Chris Kavanagh,Match Report,,1,9,3,33.3,0.11,0.33,22.7,1,0,0,0.5,0.05,0.5,0.5,4,2,50.0,0,0.9,-1.1,0,0,0,7,24,29.2,14,1,85.7,53.1,13,92.3,63.5,15,2,13.3,0,9.0,4176,2010,1,0.3,0.5,6,19,11,2,22,271,46,0,2,12,18,3,3,0,0,4,6,12,10,1,0,1,0,2,2,0,0,0,0,13,5,6,5,2,3,23.1,10,5,11,24,31,0,447,82,19,6,40.0,9,60.0,162,5,0,16,8,213,22,4,0,0,8,0,0,0,54,18,47.4,2021-2022,Burnley
6,2021-10-02,15:00,Matchweek 7,Sat,Home,D,0.0,0.0,Norwich City,1.2,0.6,56.0,17427.0,James Tarkowski,4-4-2,Kevin Friend,Match Report,,0,14,4,28.6,0.0,0.0,16.6,1,0,0,1.2,0.08,-1.2,-1.2,2,2,100.0,1,0.6,0.6,0,0,0,4,10,40.0,26,12,26.9,32.4,4,75.0,54.8,15,2,13.3,4,19.3,6890,2723,0,1.1,1.3,11,37,13,5,46,472,43,1,8,45,26,9,7,0,1,2,15,27,23,1,0,2,1,0,0,0,0,0,0,13,7,3,6,4,10,45.5,12,4,8,21,17,1,619,54,28,14,63.6,8,36.4,318,15,3,15,8,375,46,5,0,0,13,0,0,0,64,27,64.3,2021-2022,Burnley
7,2021-10-16,15:00,Matchweek 8,Sat,Away,L,0.0,2.0,Manchester City,0.9,2.1,30.0,52711.0,James Tarkowski,4-4-2,Martin Atkinson,Match Report,,0,7,2,28.6,0.0,0.0,14.5,0,0,0,0.9,0.13,-0.9,-0.9,6,4,66.7,0,1.8,-0.2,0,0,0,9,27,33.3,26,3,80.8,49.2,8,75.0,55.0,15,0,0.0,1,10.8,4822,2186,0,0.8,0.6,5,23,3,1,24,309,39,1,10,12,15,2,2,0,0,3,5,8,6,1,0,0,0,0,0,0,0,0,0,17,13,11,3,3,9,50.0,9,6,10,27,23,2,457,71,14,5,41.7,7,58.3,246,3,1,12,4,246,23,0,0,0,5,0,0,0,50,15,57.7,2021-2022,Burnley
8,2021-10-23,15:00,Matchweek 9,Sat,Away,D,2.0,2.0,Southampton,0.7,1.6,39.0,29145.0,James Tarkowski,4-4-2,Chris Kavanagh,Match Report,,2,9,5,55.6,0.22,0.4,20.9,0,0,0,0.7,0.08,1.3,1.3,4,2,50.0,0,0.9,-1.1,0,0,0,12,26,46.2,19,4,84.2,52.7,11,90.9,64.5,23,4,17.4,0,4.8,3774,2175,2,0.7,0.4,8,23,5,1,19,280,50,0,1,18,24,2,2,0,0,1,4,15,13,1,0,1,0,4,4,0,0,0,0,12,6,4,7,1,8,50.0,8,13,15,27,19,0,450,54,12,6,66.7,3,33.3,154,5,1,18,8,197,19,3,0,0,11,0,0,0,52,29,67.4,2021-2022,Burnley
9,2021-10-30,15:00,Matchweek 10,Sat,Home,W,3.0,1.0,Brentford,2.3,0.8,41.0,18821.0,Ben Mee,4-4-2,Jonathan Moss,Match Report,,3,15,5,33.3,0.2,0.6,16.6,1,0,0,2.3,0.18,0.7,0.7,4,3,75.0,0,0.8,-0.2,0,0,0,10,23,43.5,29,5,69.0,46.3,3,100.0,68.3,19,4,21.1,1,13.1,4865,2250,2,1.7,0.9,8,27,6,3,32,354,44,3,3,15,22,4,4,0,0,3,7,25,19,1,0,2,0,6,6,0,0,0,0,8,5,1,6,1,5,71.4,2,9,21,29,29,1,527,66,13,7,46.7,8,53.3,260,14,2,19,4,269,31,1,0,0,7,0,0,0,68,20,54.1,2021-2022,Burnley
10,2021-11-06,15:00,Matchweek 11,Sat,Away,D,1.0,1.0,Chelsea,0.7,1.8,30.0,39798.0,Ben Mee,4-4-2,Andre Marriner,Match Report,,1,5,2,40.0,0.2,0.5,15.9,0,0,0,0.7,0.13,0.3,0.3,4,3,75.0,0,0.8,-0.2,0,0,0,12,31,38.7,17,0,100.0,58.8,14,100.0,63.8,23,2,8.7,1,10.3,4421,1974,1,0.7,0.6,5,23,6,3,21,271,34,0,4,10,10,2,2,0,0,4,10,8,6,1,0,0,0,2,2,0,0,0,0,17,9,10,4,3,4,26.7,11,10,15,32,24,0,417,73,8,1,33.3,2,66.7,179,4,1,7,6,210,21,4,0,0,9,0,0,0,45,15,39.5,2021-2022,Burnley
11,2021-11-20,15:00,Matchweek 12,Sat,Home,D,3.0,3.0,Crystal Palace,1.5,1.9,40.0,18028.0,Ben Mee,4-4-2,Simon Hooper,Match Report,,3,15,9,60.0,0.2,0.33,16.1,1,0,0,1.5,0.1,1.5,1.5,8,5,62.5,0,1.4,-1.6,0,0,0,7,16,43.8,15,3,80.0,43.9,5,80.0,49.0,16,0,0.0,1,15.5,4385,1967,3,1.2,0.9,9,19,8,3,27,312,46,1,4,24,20,3,3,0,0,1,10,27,16,4,2,4,0,6,4,2,0,0,0,15,11,5,8,2,8,57.1,6,5,6,21,17,1,456,45,19,5,55.6,4,44.4,199,10,1,17,2,239,27,2,0,0,14,0,0,0,56,31,66.0,2021-2022,Burnley
